POSITIVE_COMMENT,"內容豐富！要有一定閱歷既人至享受到。"
POSITIVE_COMMENT,"期望盡快搣甩“強國味”，最唔鐘意見到特登整爛晒D建築物，為整爛而整爛，刻意賣弄，但又冇傷亡，好唔合理。   套戲值得反思嘅係將人腦同機械結合。如果只係複製個腦，再將之與機械結合，貌似可以避開道德問題，但其實並不能迴避，因為所有道德問題都係同個腦有關，你嘅意識，所見所聞，做嘅判斷，都係腦入面產生。若你完美複製一個能良好運作的腦袋，你應將它當成一個人看待，因為它有意識，有獨特嘅個性同反應，你不專重佢就如其他人唔專重你。試想下，你而家睇緊嘅野，都係我呢個冇身體嘅複製腦打出嚟，咁你會唔會專重下我講嘅野？！你又點知我唔係淨係得個腦係度？  如果呢個複製腦被刻意毀壞，就應該要捉兇手告佢謀殺，若果因為照顧不周而腦壞死，就係誤殺。係無數次嘅實驗之中，你估會有幾多人被殺？  應為局部複製就能避開道德問題嘅人都係天真嘅。  仲有，如果你成功複製人腦結合機械，而創造出有自由意志嘅人工智能機械人，將心比己，你話佢會唔會用盡方法保護自己？  我認為人應該要懂得自我設限，知道有咩唔應該做，人類文明先會細水長流。冷戰時代結束，而且網絡監控不能逆轉，唔需要擔心其他國家偷步為打開潘朵拉盒子作競賽。"
POSITIVE_COMMENT,"Alicia既蘿拉係初出茅廬既嫩蘿拉，angelina jolie既蘿拉係成名已久既探險家。人設有分別，但動作同劇情尚好。伏筆主要在神秘組織。"
POSITIVE_COMMENT,"回憶。特技。超班。 但劇情，內容可以更佳。 但吾打機，吾動畫可能不合適看。"
POSITIVE_COMMENT,"初生羅拉無 exp，勤力過關勁升 lvl。"
POSITIVE_COMMENT,"我對於“盜墓者羅拉”的一切感覺，全都來自安祖蓮娜祖莉…有型、強悍、冷豔、身手不凡…但現在這個“蘿拉”，都不是這些感覺，當然，這個羅拉年紀還小，而且整個故事都是講述羅拉怎樣開展她的冒險盜墓生涯。 年輕羅拉的故事，像美式電影故事…年輕小子因失去父母決定自力更生，也不依賴父親遺下的資源，憑著自己的天賦和努力，也擁有一點父親留給她的影響和記憶，在低下層的環境中生活和打拼，表現了她的勇氣、智慧和體能（後來電影中提及的貨幣是英鎊…才知道羅拉不是在美國生活）。 蘿拉的出處交代完，便要說羅拉要到日本去尋找失蹤了的父親，先到香港再出發去日本海域的神秘小島，遇到了吳彥祖飾演的船長，其餘故事便在島上發生了，在小島上的故事，便顯現了羅拉這個未來冒險家的幼稚、衝動，但卻很聰明、冷靜和勇氣，整套電影刺激感和趣味都很濃，就是有點誇張和犯駁，有點不合情理的情算多（如 ：幾百年前嘅病毒，觸碰一下便迅速全身蔓延，用件衫紮住個手臂就可以減低蔓延速度，蛇毒經血液循環蔓延，這個動作才有用），其他有問題情節也不細說了，因看這電影目的在於探險故事、羅拉的身手和進入古墓的故事，緊張刺激才是這電影的重心，這電影算是合格了，全都交代得到… 個人特別喜歡戲末隱喻父親的公司內包藏禍心，留下伏線，以戲論戲，三星半至四星左右，不過不失。"
POSITIVE_COMMENT,"好有創意，適合机迷睇"
POSITIVE_COMMENT,"劇本好有新鮮感，亦唔排除將來世界真係會咁。劇情流暢，中間打鬥有d混亂，男主角又係打不死，反而最鐘意果個唔知死左未既遊戲開發者。整體ok既，娛樂性豐富，CG都靚，值回票價。"
POSITIVE_COMMENT,"Great movie really recommend it"
POSITIVE_COMMENT,"   套戲前半段會交代返“羅拉”嘅身世背景,同埋講返“羅拉”點解要進行冒險,雖然套戲節奏快,但老實講套戲前半段,我覺得真係有D悶,直到去後半段,去到個島度,劇情先豐富返D,個古墓都幾正,  設計得吾錯,最後片尾留低左伏線,相信會有續集,應該都係會改編返其他“盗墓者羅拉”遊戲集數嚟做電影續集,套戲最估吾倒嘅係,出現左吾少粤語對白,睇倒真係笑左出嚟。"
POSITIVE_COMMENT,"好耐冇睇過一套咁正嘅電影👍"
POSITIVE_COMMENT,"結合多種元素，真人與動漫世界的結合，係節奏有點慢，其餘都好好。 BTW，演得最好係Halliday，完美演繹中年毒男之感👍🏻 備註：睇4Dx效果更佳"
POSITIVE_COMMENT,"相比其他Marvel 戲冇咁緊張，但第一次用黑人做主角都係比預期好，始終同呢個角色冇太大感情"
POSITIVE_COMMENT,"特效技術很好,劇情不錯,沒有悶場。"
POSITIVE_COMMENT,"畫面一流～  喜歡當中配樂～  值得入場 建議看3D 4D"
POSITIVE_COMMENT,"緊張刺激，同埋吳彥祖戲份比想像中多，隻game入面好多場面都還原到，幾好睇"
POSITIVE_COMMENT,"故事交代得好好，由一名無名英雄帶出遊戲本身的樂趣，套戲提醒大家多點關心身邊的人，成套戲最期待係高達出現果下，真心笑左"
POSITIVE_COMMENT,"第一次評分 講真我唔係咩影評人 但睇完真係會好開心 好多好多既驚喜 好值得睇 日後都會買藍光再睇 認真"
POSITIVE_COMMENT,"兔仔🐰CG做得幾靚，配合真人演得都流暢，睇得舒服！  中文配音同對白值得加分，好貼地搞笑！森美配得比較好👍🏻"
POSITIVE_COMMENT,"你自己說到現在還是會想著想你會讓自己成為別人眼中都要來說也沒關係、這種"
POSITIVE_COMMENT,"意念新穎，對於戲迷來說，肯定睇得過癮，娛樂性十足，電影𥚃很多熟口熟面的場景和角色也相當抵死，史匹堡今次玩得頗盡，反而沒什麼人性描寫，結尾Oasis 一星期關閉兩天，正好讓世人能休息兩天，現世的我們能夠兩天不用手機嗎？！"
POSITIVE_COMMENT,"笑料很足橋段也很有創意～ 推薦睇英語版，有英國兩大男神配音😍"
POSITIVE_COMMENT,"響一個荒透的世界裡，歷盡艱辛，集衆人意志，打爆機，了解遊戲原創者構思，獲得獎賞！最重要係得到連遊戲設計者都得不到的東西 ， 鼓勵所有遊戲玩家，走出現實，實現夢想…"
POSITIVE_COMMENT,"入場睇得好開心，個故事帶岀左好多感動位"
POSITIVE_COMMENT,"電影題材切合現實社會 遊戲玩家好多都只會發揮在遊戲世界之中 如果可以在現實生活中都可以做到均衡 本片就如此提醒玩家希望不要只沉醉於遊戲之中 朋友同家人都要照顧到這才是最重要的"
POSITIVE_COMMENT,"懷舊：Game, music, dance, movie (80-90s) 科幻：VR世界觀 趣味：人物互動, 對白, 高達😂 意義：現實才是真正的歸宿  無悶場，兩個幾鐘一路精彩到尾，睇得滿足過晒癮🤣👍女朋友都好中意😊  Ps.史特芬既fans應該睇睇🎁"
POSITIVE_COMMENT,"最愛《閃靈》個部分，因為細細個睇真係超驚😤🤭  特技好正，劇本寫得好好，雖然冇乜大驚喜，不過結局已足夠令大家思考人生🤣"
POSITIVE_COMMENT,"比卡超迷一定喜歡這套電影！比卡超 超可愛😙！希望大家看比卡超電影！！"
POSITIVE_COMMENT,"現實,VR穿梭，很有代入感。同VR人物拍拖很浪漫，很有feel。故事緊湊，值得推介。"
POSITIVE_COMMENT,"無悶場，好戲140分鐘"
POSITIVE_COMMENT,"是次睇完，再追返舊果套，都係今集新好睇啲！因為舊果套個女主角無表情。。"
POSITIVE_COMMENT,"I got high expectation of the movie. After watching it, the movie is not bad in terms of its special effects and sense of humor. But I am quite sad about the plot. IOI is such a powerful company and it cant deal with several kids...."
POSITIVE_COMMENT,"點解話應該係三級片？未滿18歲不應觀看，我覺得合理，因為千禧年打後出世嘅小朋友好似普遍都係容易接觸科技玩意多於塑膠玩具同紅白機。電影裡面嘅ACG彩蛋，除咗Overwatch 可能算係比較新近貼切呢個年齡層之外，認得機動戰士高達或者街霸已經係萬幸。除咗喺視覺上滿足每一個ACG毒撚，亦都係獻俾每一個迷醉過當代流行文化嘅廢青同廢中。  你重記唔記得年少時候，一本漫畫、一集動畫、一首金曲、一部電影、一蚊跟機，已經足夠你享受一個毒自快樂嘅時光？當你長大後忙於工作搵食，往往就喺呢一刻已經開始遺落咗呢種簡單而純粹嘅幸福。史匹堡嘅電影，從來唔止娛樂奇觀大亂鬥，呢把年紀，佢仍然 keep住呢份帶住關切嘅未泯童心，去同每一個被虛擬人物感動到屁滾尿流嘅觀眾傾偈，何其難得。抱住純真之餘，亦不乏VR科技迷思，虛與實，點會唔夠現實？  而又每個有一刻陷入孤獨幻想嘅影迷童年，邊個未試過想置身於經典電影場面嘅其中？第二關嘅魔力體驗，冇睇過呢部經典之作嘅清，得罪講句，真係唔好自稱係戲迷😂   #曲線要講明"
POSITIVE_COMMENT,"雖然講未來，但6,70後看會更有感覺。"
POSITIVE_COMMENT,"一向好少打字讚一套戲 但呢套真係好正 建議睇4d 就算睇特技都值返票價 同埋睇完覺得唔夠完整（兩個鐘多d 難免交代少左） 可以睇埋原著小說"
POSITIVE_COMMENT,"影片設定於2045年的世界，但藉著電玩競賽讓不同年齡的人經驗相同「潮流」。 片中視覺刺激豐富，現實與虛擬世界交錯，節奏明快，亦能清楚解說重點，讓不懂電玩的也易於明白。 值得入場觀看。"
POSITIVE_COMMENT,"劇情夠，深度都OK，打得又睇。"
POSITIVE_COMMENT,"   飾演“羅拉”嘅女主角,呢個演員都幾鍾意,之前睇佢喺“丹麥女孩”嘅表現,就知佢演技好,今次佢飾演“羅拉”都吾錯,查實成套戲主要都係由女主角擔正,女主角幾靚女,幾吸睛,淨係睇女主角都已經值得入場,至於男配角“吳彦祖”嘅表現就一般般,呢個角色吾算好睇,仲有D悶,不過D角色都吾錯嘅。"
POSITIVE_COMMENT,"兩個幾鐘零悶場、驚喜之作"
POSITIVE_COMMENT,"真係超好睇，值得睇第二次添"
POSITIVE_COMMENT,"超多character, design得勁到位！好耐無睇過套甘手舞足蹈既電影！想睇多幾次！可能會有啲細位未發現😆 "
POSITIVE_COMMENT,"好好睇 搞笑 配音有驚喜 信息正面 極力推薦 好笑 正 一定要去睇呀"
POSITIVE_COMMENT,"其實成套戲真係唔係甘差，不過，大家唔慣姐"
POSITIVE_COMMENT,"另外 想問下點解係打緊機械哥斯拉個陣,會有班人係度打機?研究緊咩?有少少睇唔明 謝謝解答"
POSITIVE_COMMENT,"血腥位較多，某一兩個情節被嚇到🙈整體都ok既，值得入場睇😃"
POSITIVE_COMMENT,"Hello! 我玩魔力寶貝試個2張點卡換隻綠巨人，如果有Oasis系統遊走魔力世界真係好正，但正正就係沉淪嘅意味，用真錢買捉不到的物件竟然會有說不出嘅喜悅，呢一份虛榮感同埋要自我滿足嘅慾求就係入面被女主角KO晒。  其實我都唔知自己寫咩，咁先夠Virtual."
POSITIVE_COMMENT,"比想像中好看，拍出兒時超人打怪獸的感覺，雖然劇情簡單而且有點無聊，如不不計較故事，純看特技攝影亦算好看。"
POSITIVE_COMMENT,"唔可以話好睇過第一集 但拍得住咁好睇 同埋有新嘢睇已經係非常之唔錯  一定有第三集！超正超期待！！"
POSITIVE_COMMENT,"讚：非常利害，每個畫面都係回憶，絕對係鬼佬版既銀魂，幾乎出名啲既電影、動畫、電子遊戲人物都出現晒，高達固然係全場高潮，仲要加埋1分鐘就消失嘅概念，好呼應到以前超人出場打3分鐘就要收隊嘅玩法，其他嘅鬼娃、回到未來、街頭霸王簡直係玩唔停手，監製要傾晒啲版權返黎，實在唔講得笑。  彈：要笑得出，真係要對七八同90年代嘅電影動畫同電子遊戲有最基本認識，唔係嘅話，同睇銀魂有啲似，就係唔知到底大家喺度睇緊乜，同埋電影最後係光明結局，史匹堡嘅一貫作風，但係問題係以往嘅電影光明得來係有希望，而呢套除咗主角有好下場（有錢有女仲出埋名），成個世界係完全冇好轉度，都仲係咁窮，一樣咁破滅，令到套戲有種好膚淺心靈雞湯既感覺。"
POSITIVE_COMMENT,"只能夠講，勁好睇，可以將平時大家常見既VR發揮得咁出色，又買左咁多版權，可以出到咁多其同回憶，高達對哥斯拉，正呀，唔睇走寶"
POSITIVE_COMMENT,"開頭見到 Minecraft, Starcraft 四維都係 Overwatch Tracer 賽車有 Akira 電單車, Back to the future 架車 有 Jurassic Pack 同 Kingkong Aech個工廠入面有 Cowboy Bebop 架飛機 中間買衫有 Borderland The Shinning成段 最後一戰見到 Street fighter  Gears of War Halo RX78 機械哥斯拉 Terminator  仲有咩係留言加上去啦"
POSITIVE_COMMENT,"史提芬史匹堡的作品一向有水準，亦非一般題材，今次以虛擬世界為題，故事的時代設定在不久的將來，加上進入The Oasis的裝置亦只是VR眼鏡加全身體感裝備，很容易令觀眾代入，極熊也很希望有機會體驗這樣的世界。  電影的配樂是出色的，CG視覺效果亦是流暢，一開場的賽車場面更是一流精彩，很多熟口熟面的經典流行角色，如：侏羅紀公園，King Kong、高達等等的集體回憶都不停出現。當然身為90後的極熊對於不少80年代或之前的經典是不熟悉及相信是看不出的。不過，挑戰者一號今次玩得比較多的有經典電影《閃靈》，本身極熊都覺得The Shinning係一套笑片而唔係恐怖片，睇完挑戰者一號就更覺得是。  電影想帶出未來的人與人之間的交流全部都在虛擬世界The Oasis中，大部分人的滿足感都在遊戲中獲得。現實與虛擬已密不可分，更有人為此傾家蕩產，家破人亡。金句：「Only reality is real」，提醒人記得不要沉迷虛擬世界，要珍惜現實的生活。  電影有少少美中不足是，何以這個世界好像人人都不用工作，甚至進入The Oasis都不是在家或室內，而是通街都是，過馬路、在餐廳食飯等都會有人帶著VR裝備，難道過馬路都不用睇燈嗎？  更多影評在⬇️ Facebook / Instagram  : Mr.PolarKuma"
POSITIVE_COMMENT,"身為一個活在2017的香港人 現實勝于一切  而我不是玩太多電子遊戲的人 投入感著實麻麻 劇情一般 4星是給大導演和電腦特技  欣賞外國人的想像力 或許有一天那VR眼罩 一套具觸感緊身衣就足夠你所有精神所需 但現今世代手機 平板 電腦已影響甚深 到嗰時更加遺害嚴重"
POSITIVE_COMMENT,"故事老土，而且有啲沉悶，不過特技同埋場景非常出色。睇早場2D無全景聲，差了一大截，完全唔明白院商點解咁樣安排！"
POSITIVE_COMMENT,"Steven Sperlberg has returned"
POSITIVE_COMMENT,"故事新鮮，畫面精彩，爆機唔係一切，享受過程都好重要，等出碟再回味。 ps.高達出場牽起高潮，真係估你唔到下"
POSITIVE_COMMENT,"玩隻game就玩到好過癮，好多人話鍾意安祖，我未睇過安祖我就唔知。 女主角其實演得幾好，佢喺呢次冒險之前無殺過人，好green同都有d怯個種感覺都show到出黎，呢套野就係講佢點樣變成熟 吳彥祖交到戲，但可惜佢個角色好多餘，我睇呢套戲之前，我fd話有接近三分一既戲份有佢，搞到我好期待，但原來佢個角色係可有可無既，玩game d劇情合理好多。講廣東話覺得好親切就真既 前半段講冒險前個part我嫌太長，踩單車個幕我fd甚至問我係咪成套戲都係講呢d 有d位同隻game幾似，例如爬飛機個一幕，但同隻game唔同既地方就變左反駁位，例如明明個衰人自己一個喺營地，點解唔靜靜地殺左佢🤷🏻‍♀️ 值得一提既係，Anna呢個角色同隻game係神似😍               "
POSITIVE_COMMENT,"未睇過小說原著 好很surprise   裏面有咁多七 八九十 年代同現代內容 example “Duran Duran , King Kong , Jurassic Park , MJ, Space Invader , Back to the future, Akira motorbike, Ninja Turtle ,Halo, Star wars , Saturday Night Fever, Stephen King , Aha , Atari, Overwatch ,Nintendo Mario Bros,etc 等等   不過覺得呢套戲唔適合 細路仔或者老人家睇 (後生仔都可能未必睇得明) 節奏太快 , 反而 宅男宅女好適合 (結尾帶出現實才是永恆)  故事比較複雜 如果你冇打遊戲機 可能唔知道好多打遊戲機嘅術語  同埋好多CG (超級過引)  ending 見到 哥斯拉 VS Gundam RX78 (非常震撼)    FYI : Dolby Atmos overhead surround sound 非常正 + Cinema City JP 4K laser projector 超大銀幕 (wider than UA iSquare IMAX)    "
POSITIVE_COMMENT,"在70 ，80年代長大而又鐘意打機嘅朋友會鐘意呢套戲。就係所謂情意結，60 70 後男人嘅浪漫。"
POSITIVE_COMMENT,"it is exciting and amazing.A nice experience."
POSITIVE_COMMENT,"經典故事，翻炒無數次，但今次新人演繹，風格有新鮮感而且更勝舊作！羅拉打鬥追擊位幾緊湊，有壓迫感！聲效值得加分，為陰森黑暗位加添懸疑刺激感！整體收貨，5分落袋！"
POSITIVE_COMMENT,"New Lara Croft portrayed by Alicia is refreshing, vivid.  The plot is adapted and some magical elements were cut out from that, that being said, the storyline is still appealing to me. Part Mystical and part adventurous."
POSITIVE_COMMENT,"緊張刺激, 動作連場, 主角光環附身這個當然是必須的."
POSITIVE_COMMENT,"香港人睇特別有種好自豪既感覺 不過劇情冇太大驚喜 但整體唔差"
POSITIVE_COMMENT,"我覺得第二集好過第一集好多！！勁刺激！正！"
POSITIVE_COMMENT,"英式喜劇永遠系咁幽默，唔作大，但系畀人鐘意，有一啲意猶未盡。動物嘅效果逼真，好似喺童話度。"
POSITIVE_COMMENT,"看左之後勾起少少童年打機既激情"
POSITIVE_COMMENT,"經典大製作，打機迷更有代入感，場面大又靚。"
POSITIVE_COMMENT,"『盜墓者羅拉』一隻遊戲轉成真人嘅電影！ 由選角同演員講起先！ 一開頭係覺得身材係有點缺，但轉過頭諗諗又冇可能永遠都兩粒導彈放在心口跑起上來都唔方便~BTW女演員真是靚！演技都ok！ 打鬥方面：都做得好好！起碼真是拳拳到肉，唔會過於華麗真是見到由一個弱小女孩到變成『堅強』『勇氣』『毅力』的女漢子🖤 故事方面：不會太快同時可以交代故事 ~始終於將一個(2日)打爆機嘅遊戲故事變成(2小時)完結嘅電影已經做得非常之好👏  最後個人是非常之喜歡『羅拉』這個盜墓者角色首先盜墓尋寶永遠都只得是男人夢想，所以佢是首個女性做嘅主角！ 加上香港地要搵到一個女人要好『羅拉』一樣真是唔多......唔需要「身材」「樣靚」但起碼個心要『堅強』『有勇氣』『很承擔』(幾乎絕種）！ #相信我你會喜歡這個女人。 #盜墓者羅拉 #TombRaider"
POSITIVE_COMMENT,"等左咁多年 鳳王終於在電影出現啦 "
POSITIVE_COMMENT,"比想象中好睇，不同於平時既Marvel系列，男主角越睇越有型，演技都唔錯。"
POSITIVE_COMMENT,"由於題目叫做盜墓者，所以一開始就翹同學隻手😂 但係套戲都好好睇， 係一個唔錯嘅結局。"
POSITIVE_COMMENT,"竟然会看到落泪！精彩至极，怎么会做出来这样一部电影？！！！"
POSITIVE_COMMENT,"幾時先有得玩呢啲game呀"
POSITIVE_COMMENT,"昨晚深夜最终也是入場看了＂Black Panther 黑豹＂。個人感覺他是相對最有深度的Marvel超級英雄電影了，不低俗無聊。比較有趣的是它展現了的大非洲主義，科幻與非洲特有文化融合的作品。最加上它比較著重故事性，願意花心思在敍述人物背景和關係，不是一味打打殺殺，再加上背景音樂特效，整套電影來得完整和有多點深度。選角上，兩位男主角相當討好，身材健碩有型和有可塑性(可惜奸角已bye bye)，其餘角色都是跑跑龍套，不討好，沒內涵的。這套非洲主義的科幻超級英雄電影，真是前無古人😅，可以為它點讚的👍🏻。"
POSITIVE_COMMENT,"3D打怪獸個陣真係好正"
POSITIVE_COMMENT,"表面向多年嘅漫畫電影遊戲致敬 另一目的希望人放下隔膜"
POSITIVE_COMMENT,"1. CG 高水準 2. 劇情雖然有點老土，但似足打機，跟著線索去破解遊戲。 以下小量劇透 我的高達～～正到hihi，可惜出場時間太短....而且不能秒哥斯拉...嚴重違反設定"
POSITIVE_COMMENT,"0悶場 最值得睇3D既戲 "
POSITIVE_COMMENT,"充滿回憶的遊戲同電影畫面。歌曲耳熟能詳。高達出來果場好正。但故事更加令人反省。技術再先進，也不要忘記人間有情。勿沉迷虛擬世界。"
POSITIVE_COMMENT,"有打機械人又打怪獸,好畫面震撼 景甜玩晒!!  Yeah…走音"
POSITIVE_COMMENT,"今集嘅劇情非常刺激冇咩冷場 同時都好緊張 好多機械人同怪獸打交 結尾又講返一開始一個完全唔起眼嘅機械人 成個劇情非常之好睇"
POSITIVE_COMMENT,"新羅拉新手上路都算係咁，時間有限交代下背景同打細boss吸經，算係唔錯，希望下集更刺激"
POSITIVE_COMMENT,"緊張刺激！新女神誕生"
POSITIVE_COMMENT,"套戲係拍得好嘅，編劇都好...我又唔覺得前半交待身世好悶啵.... 各有各睇法啦！雖然有吳彥祖係度，但始終係西片聽到廣東話都會有好得意嘅感覺...仲有親切感啦當然... "
POSITIVE_COMMENT,"與第一集相隔近5年，說實話很多細節都忘記了，但睇睇下就又記起更多。這套續集絕對是令人滿意的。  也許是男生都對駕駛大型機械人有情意結，由其是深藍色的 #GipsyAvenger 實在太吸引極熊的眼球。毫無疑問今集的打鬥場面更有格鬥感， #GipsyAvenger在冰天雪地對戰無人機 #狂怒黑曜石 一幕更是流暢精彩。今集大部分戰鬥都是在陽光普照的情況下發生，沒有再不停在黑夜深海或突破點等看得不太清楚的地方戰鬥，所以可以看得更過癮。  星戰新晉黑人男星 #JohnBoyega 今集做一個找回使命感的英雄之後Jake，由父親陣亡後就自甘墮落做賊仔，到被姐姐帶回做機甲駕駛員，再到為報仇及擔起人類最後希望的責任，那種心理轉變及口不對心實在做得不俗。與孤兒少女的對話及關係亦很有趣，咀炮很多。  劇情完美承接上集的人物，熟悉的兩個博士仍然不可或缺，其中一個發揮出意想不到的作用。意想不到的還有張晉飾演基地司令權將軍，都幾有威嚴。但可否不要再見到景甜這個演技外貌都沒有的偽花瓶在大片出現。  更多影評在⬇️ Facebook / Instagram  : Mr.PolarKuma"
POSITIVE_COMMENT,"   電影版好多角色嘅還原度都幾高下,而我覺得還原度最高嘅應該就係“綠洲”嘅創辦人“詹姆士•哈勒代”,真係超神似,套戲好多角色都好吸引,外型設計幾好,好多角色都好鍾意,而最鍾意應該就係“哈勒代”,雖然“哈勒代”表面好風光,但吾識同人相處,搞到成日要打機,其實呢個角色都幾惨下,所以都幾鍾意呢個角色下,套戲最估吾倒嘅地方就係好多笑位,但好多笑位都係電影迷同電玩迷先會認笑,睇呢套戲會有回憶湧上嚟。"
POSITIVE_COMMENT,"史提芬史匹堡即是史提芬史匹堡，荷里活片即是荷里活片！毋論你是機迷或不是，這兩個多小時都不會白費！不論劇情（簡單就是美), CG,配樂（70s,80s)全都是殿堂級！唔駛諗，揀有全景聲戲院周末買飛入場喇。"
POSITIVE_COMMENT,"講真睇呢套戲唔可以慳錢，一定要睇3D同D-box，如果有再勁啲就最好啦！我地後面睇到拍哂手仲要大叫！而無坐震動椅既其他人好平靜，我都覺得坐左更加投入，好好睇，好似坐過山車禁，正！"
POSITIVE_COMMENT,"140分鐘 估唔到咁好睇0悶場 後段仲有爆笑位，睇完想睇多次3d"
POSITIVE_COMMENT,"我會睇多一次，3D版"
POSITIVE_COMMENT,"今集拍攝畫面依然好正,劇情一般但是盛在咁晒震撼~最後有伏線期待下一集😎😎"
POSITIVE_COMMENT,"   總括嚟講,套戲整體表現都吾錯,只係嫌前半段悶左D,如果真係會出續集,希望劇本會改善下,呢套戲就推介啦,遊戲迷就啱晒。"
POSITIVE_COMMENT,"哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈"
POSITIVE_COMMENT,"其實整體也不錯，只可惜中國人戲份過多，期待第三集劇情好一些。"
POSITIVE_COMMENT,"沉迷手機遊戲，只是失去真正的自己，等同忘我"
POSITIVE_COMMENT,"回到未來，亞基拉，春麗，歌斯拉，高達，he-man, 天空之城，數都數唔晒！"
POSITIVE_COMMENT,"因為有配音版，特登同媽咪入場睇，方便佢唔使追字幕，全場大人小朋友都一齊笑，大人睇都唔會悶呀。睇住peter rabbit CG畫面做得好真，好可愛，最鍾意棉花波，cute爆😍👍🏻"
POSITIVE_COMMENT,"故事好有創意。不過拍得不太緊張，情感描寫也不太深入"
POSITIVE_COMMENT,"為何只有3.8 星？故事概念不錯，演員又不錯，看得很過癮，女侍兵團又好型......非洲的高科技隱世文明，有追溯古文明和祖先力量的意境，只是完全沒有涉及特異功能和,心靈科技"
